wavelength,O_400,O_412,O_443,O_490,O_510,O_560,O_620,O_665,O_674,O_682,O_709,O_754,O_762,O_765,O_768,O_779,O_866,O_884,O_899,O_939,O_1013
757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9094386,3.7220125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8860992,6.4976684e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589761,1.08475315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82621247,1.8294497e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786977,2.999417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7452714,4.8960697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69309515,8.046264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6403666,0.0001265652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58305407,0.00020133487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228262,0.00031482344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4661439,0.00048625682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40543583,0.00075241184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35049632,0.0011157547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29737663,0.0016862627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24787556,0.0024988924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20637304,0.0036475887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16690443,0.0053319014,1.6145593e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13462304,0.007489347,3.008936e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10623038,0.010722125,5.7090684e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082543716,0.014995735,1.0461726e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064339995,0.020655712,1.920223e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048485123,0.028452795,3.5233023e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036630336,0.03797486,6.215545e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027100988,0.0510212,1.1107734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019786324,0.06704669,1.931713e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014494465,0.08679485,3.3404801e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01024767,0.11214049,5.7893294e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072792163,0.1408959,9.668346e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051155416,0.17667866,1.6299595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003522461,0.21707264,2.6874523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024375771,0.26265988,4.3849424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016184818,0.31594548,7.180496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010895359,0.37086916,0.00011357536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007284979,0.43221718,0.00018075616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047454864,0.49517328,0.0002826814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031061654,0.5583904,0.00043566624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001930541,0.6242436,0.0006753241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001246796,0.6846805,0.0010126722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.887288e-05,0.74466246,0.0015236282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8442005e-05,0.79834414,0.0022591671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0019588e-05,0.84559745,0.0032911096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7722605e-05,0.88833255,0.004827668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0832131e-05,0.92198515,0.0068547823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4602914e-06,0.9506296,0.009750937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.726432e-06,0.9715936,0.013690464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186345e-06,0.98647034,0.018848827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2305288e-06,0.9960878,0.026063614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.109091e-07,1.0,0.03495432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9786244e-07,0.99856895,0.046782162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1427557e-07,0.9919106,0.06182514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1960634e-07,0.97995204,0.08000596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.430758e-08,0.9614401,0.10367925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49741e-08,0.93785495,0.13045657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8326373e-08,0.9059934,0.16324796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86812156,0.20158342,3.1863042e-08,0.0,0.0,0.0,0.0,0.0,0.0
762.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8240714,0.24368092,5.8796594e-08,0.0,0.0,0.0,0.0,0.0,0.0
762.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7715918,0.29392454,1.1138935e-07,0.0,0.0,0.0,0.0,0.0,0.0
762.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71720713,0.34479913,2.0194787e-07,0.0,0.0,0.0,0.0,0.0,0.0
762.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65554214,0.40156183,3.6317417e-07,0.0,0.0,0.0,0.0,0.0,0.0
762.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59265405,0.46113554,6.6543595e-07,0.0,0.0,0.0,0.0,0.0,0.0
763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292869,0.51968426,1.1590952e-06,0.0,0.0,0.0,0.0,0.0,0.0
763.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4634447,0.58231896,2.0592404e-06,0.0,0.0,0.0,0.0,0.0,0.0
763.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40336677,0.6383387,3.5364978e-06,0.0,0.0,0.0,0.0,0.0,0.0
763.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34386784,0.6941233,6.0441957e-06,0.0,0.0,0.0,0.0,0.0,0.0
763.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28957018,0.7456579,1.0423307e-05,0.0,0.0,0.0,0.0,0.0,0.0
763.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24131283,0.7902795,1.7107468e-05,0.0,0.0,0.0,0.0,0.0,0.0
763.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19640163,0.832538,2.8605316e-05,0.0,0.0,0.0,0.0,0.0,0.0
763.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593748,0.8655184,4.6879228e-05,0.0,0.0,0.0,0.0,0.0,0.0
763.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12629218,0.89488274,7.5246135e-05,0.0,0.0,0.0,0.0,0.0,0.0
763.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09918006,0.91894805,0.0001227808,0.0,0.0,0.0,0.0,0.0,0.0
764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07729379,0.93787926,0.00019006542,0.0,0.0,0.0,0.0,0.0,0.0
764.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058676176,0.95437145,0.00030162677,0.0,0.0,0.0,0.0,0.0,0.0
764.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044612385,0.9665276,0.00046774824,0.0,0.0,0.0,0.0,0.0,0.0
764.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032992817,0.97687674,0.00070949865,0.0,0.0,0.0,0.0,0.0,0.0
764.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024400396,0.9851008,0.0010938926,0.0,0.0,0.0,0.0,0.0,0.0
764.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017865075,0.9912539,0.0016035426,0.0,0.0,0.0,0.0,0.0,0.0
764.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012721923,0.99605393,0.002412264,0.0,0.0,0.0,0.0,0.0,0.0
764.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009113126,0.998768,0.0035345778,0.0,0.0,0.0,0.0,0.0,0.0
764.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006365792,1.0,0.005068578,0.0,0.0,0.0,0.0,0.0,0.0
764.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044380575,0.999291,0.007379118,0.0,0.0,0.0,0.0,0.0,0.0
765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030655002,0.99702597,0.010295002,0.0,0.0,0.0,0.0,0.0,0.0
765.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020560308,0.99279994,0.014597669,0.0,0.0,0.0,0.0,0.0,0.0
765.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014010486,0.98716784,0.020192588,0.0,0.0,0.0,0.0,0.0,0.0
765.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009249253,0.97977775,0.027336067,0.0,0.0,0.0,0.0,0.0,0.0
765.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00060936186,0.97015166,0.03747366,0.0,0.0,0.0,0.0,0.0,0.0
765.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039720445,0.95900553,0.04948723,0.0,0.0,0.0,0.0,0.0,0.0
765.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025158733,0.9441773,0.06585827,0.0,0.0,0.0,0.0,0.0,0.0
765.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000163313,0.9270671,0.08560764,0.0,0.0,0.0,0.0,0.0,0.0
765.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101954996,0.90575886,0.10907325,0.0,0.0,0.0,0.0,0.0,0.0
765.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32735e-05,0.87874055,0.13967845,0.0,0.0,0.0,0.0,0.0,0.0
766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.896611e-05,0.8483422,0.17319876,0.0,0.0,0.0,0.0,0.0,0.0
766.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.348205e-05,0.80957574,0.21477638,0.0,0.0,0.0,0.0,0.0,0.0
766.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4365704e-05,0.7677822,0.26066017,0.0,0.0,0.0,0.0,0.0,0.0
766.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.459605e-06,0.71984166,0.31097713,0.0,0.0,0.0,0.0,0.0,0.0
766.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9430123e-06,0.665567,0.3692674,0.0,0.0,0.0,0.0,0.0,0.0
766.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9108626e-06,0.6109393,0.42756766,0.0,0.0,0.0,0.0,0.0,0.0
766.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6511209e-06,0.5494486,0.4922992,0.0,0.0,0.0,0.0,0.0,0.0
766.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5005555e-07,0.49102488,0.5565777,0.0,0.0,0.0,0.0,0.0,0.0
766.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263018e-07,0.4314792,0.61918014,0.0,0.0,0.0,0.0,0.0,0.0
766.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9159727e-07,0.37265047,0.68362564,0.0,0.0,0.0,0.0,0.0,0.0
767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63155e-07,0.31980583,0.7408389,0.0,0.0,0.0,0.0,0.0,0.0
767.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.697376e-08,0.26724622,0.7965951,0.0,0.0,0.0,0.0,0.0,0.0
767.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7069207e-08,0.22281568,0.84490293,0.0,0.0,0.0,0.0,0.0,0.0
767.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4396495e-08,0.18217218,0.8856465,0.0,0.0,0.0,0.0,0.0,0.0
767.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14624776,0.92220896,2.3951822e-08,0.0,0.0,0.0,0.0,0.0
767.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117090404,0.94973207,4.547482e-08,0.0,0.0,0.0,0.0,0.0
767.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09097019,0.97183293,8.462722e-08,0.0,0.0,0.0,0.0,0.0
767.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07083385,0.9869905,1.5547793e-07,0.0,0.0,0.0,0.0,0.0
767.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054052148,0.99607986,2.6493151e-07,0.0,0.0,0.0,0.0,0.0
767.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040548388,1.0,4.9902343e-07,0.0,0.0,0.0,0.0,0.0
768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030422565,0.99829096,8.922105e-07,0.0,0.0,0.0,0.0,0.0
768.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022148766,0.9906076,1.6036618e-06,0.0,0.0,0.0,0.0,0.0
768.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016204694,0.9771921,2.8001527e-06,0.0,0.0,0.0,0.0,0.0
768.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01163374,0.9585424,4.6915193e-06,0.0,0.0,0.0,0.0,0.0
768.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008208019,0.9311803,8.001528e-06,0.0,0.0,0.0,0.0,0.0
768.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00580948,0.89976907,1.3178672e-05,0.0,0.0,0.0,0.0,0.0
768.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039902977,0.8591725,2.2580252e-05,0.0,0.0,0.0,0.0,0.0
768.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027592431,0.8126667,3.7351205e-05,0.0,0.0,0.0,0.0,0.0
768.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018740725,0.76253176,6.0719798e-05,0.0,0.0,0.0,0.0,0.0
768.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001249955,0.70184135,9.751397e-05,0.0,0.0,0.0,0.0,0.0
769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083722605,0.6431941,0.00015122471,0.0,0.0,0.0,0.0,0.0
769.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005444735,0.57813257,0.00023880518,0.0,0.0,0.0,0.0,0.0
769.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035627026,0.51334304,0.0003761862,0.0,0.0,0.0,0.0,0.0
769.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022951775,0.4518676,0.00058309874,0.0,0.0,0.0,0.0,0.0
769.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014457873,0.3875251,0.0008883273,0.0,0.0,0.0,0.0,0.0
769.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17277e-05,0.33190495,0.0013278878,0.0,0.0,0.0,0.0,0.0
769.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6494577e-05,0.27760482,0.0019478993,0.0,0.0,0.0,0.0,0.0
769.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4947418e-05,0.22933495,0.0028676162,0.0,0.0,0.0,0.0,0.0
769.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1331256e-05,0.18817334,0.004197244,0.0,0.0,0.0,0.0,0.0
769.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2693053e-05,0.15011086,0.0060945107,0.0,0.0,0.0,0.0,0.0
770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6158112e-06,0.119854674,0.008665462,0.0,0.0,0.0,0.0,0.0
770.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4393832e-06,0.09329994,0.012110418,0.0,0.0,0.0,0.0,0.0
770.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5923212e-06,0.071866006,0.01685066,0.0,0.0,0.0,0.0,0.0
770.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500178e-06,0.055273157,0.022814464,0.0,0.0,0.0,0.0,0.0
770.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.415871e-07,0.041162904,0.031471204,0.0,0.0,0.0,0.0,0.0
770.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7789774e-07,0.030798402,0.042024743,0.0,0.0,0.0,0.0,0.0
770.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6321217e-07,0.022441976,0.05571864,0.0,0.0,0.0,0.0,0.0
770.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4491474e-07,0.016273934,0.07298742,0.0,0.0,0.0,0.0,0.0
770.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.943175e-08,0.01180476,0.09291344,0.0,0.0,0.0,0.0,0.0
770.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1988002e-08,0.008247081,0.119480096,0.0,0.0,0.0,0.0,0.0
771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.256567e-08,0.0058131567,0.14890659,0.0,0.0,0.0,0.0,0.0
771.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040095863,0.18523645,0.0,0.0,0.0,0.0,0.0
771.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002745357,0.22568952,0.0,0.0,0.0,0.0,0.0
771.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018838935,0.27039278,0.0,0.0,0.0,0.0,0.0
